,0
1027,814.2599999999977
1028,815.1299999999977
1029,815.8799999999977
1030,816.6999999999978
1031,817.4899999999977
1032,818.3399999999978
1033,819.1799999999978
1034,819.9899999999977
1035,820.8299999999978
1036,821.6799999999978
1037,822.4599999999978
1038,823.2799999999978
1039,824.0899999999978
1040,824.9199999999978
1041,825.7699999999978
1042,826.5299999999978
1043,827.3099999999978
1044,828.1599999999978
1045,829.0099999999978
1046,829.8499999999979
1047,830.6299999999978
1048,831.3899999999978
1049,832.2199999999979
1050,833.0199999999978
1051,833.8499999999979
1052,834.5999999999979
1053,835.4099999999978
1054,836.1999999999978
1055,836.9399999999978
1056,837.8299999999978
1057,838.5799999999978
1058,839.3699999999977
1059,840.1599999999977
1060,840.9099999999977
1061,841.7399999999977
1062,842.4899999999977
1063,843.3399999999978
1064,844.1099999999977
1065,844.9099999999977
1066,845.7299999999977
1067,846.4899999999977
1068,847.2999999999977
1069,848.1099999999976
1070,848.9699999999976
1071,849.6999999999977
1072,850.4799999999976
1073,851.3199999999977
1074,852.1599999999977
1075,852.9299999999977
1076,853.7399999999976
1077,854.5199999999976
1078,855.3299999999975
1079,856.1199999999975
1080,856.8899999999975
1081,857.6599999999975
1082,858.3999999999975
1083,859.1999999999974
1084,859.9699999999974
1085,860.7599999999974
1086,861.4999999999974
1087,862.2899999999973
1088,863.1199999999974
1089,863.9699999999974
1090,864.8199999999974
1091,865.6299999999974
1092,866.4999999999974
1093,867.3099999999973
1094,868.1099999999973
1095,868.9399999999973
1096,869.7499999999973
1097,870.5399999999972
1098,871.2699999999973
1099,872.0299999999972
1100,872.8399999999972
1101,873.6299999999972
1102,874.3899999999971
1103,875.2099999999972
1104,875.9699999999972
1105,876.7999999999972
1106,877.5799999999972
1107,878.3499999999972
1108,879.1599999999971
1109,879.9899999999972
1110,880.7799999999971
1111,881.6299999999972
1112,882.5199999999971
1113,883.3699999999972
1114,884.1999999999972
1115,885.0199999999973
1116,885.8599999999973
1117,886.6599999999972
1118,887.4999999999973
1119,888.3399999999973
1120,889.0799999999973
1121,889.8799999999973
1122,890.7199999999973
1123,891.5799999999973
1124,892.3799999999973
1125,893.2499999999973
1126,894.0799999999973
1127,894.8399999999973
